user_id,last_10_interactions
1495,1758 2337 2437 2109 570 3668 1568 2862 136 3213
1496,448 3637 431 940 1132 2697 2005 88 1781 3690
1497,174 487 1064 36 1537 2384 241 870 3551 810
1498,3401 1912 3248 214 3280 3418 1177 3685 1460 2620
1499,3327 1546 1587 944 293 2342 1711 3550 2616 3203
1500,2814 1122 1790 2358 2804 2198 2310 3530 1188 2033
1501,1414 740 1982 214 1912 1168 3245 1295 1471 539
1502,640 1811 2281 1337 1105 246 79 3266 2510 1831
1503,913 428 2606 3280 1912 1177 3418 2475 453 3684
1504,3276 487 577 2895 458 3382 3287 2977 6 1379
1505,2625 1086 512 2354 650 1573 2428 382 1560 1781
1506,463 3013 1887 1831 640 1560 472 2564 3153 152
1507,1084 494 421 401 236 2327 3418 2502 3692 2402
1508,1245 3365 1633 1052 1377 3119 3677 2068 979 467
1509,1963 1808 418 2405 1781 1525 3438 3036 2874 1956
1510,1459 560 471 2242 389 120 3133 1456 1543 3610
1511,1300 3000 2519 3187 2037 1337 3656 3311 3545 873
1512,487 1831 2982 3332 911 2818 1825 3410 791 2707
1513,1512 47 728 502 2367 3095 481 751 1546 1217
1514,1736 3365 989 405 1633 465 3574 467 2252 2836
1515,2090 2475 3657 2012 331 1216 1018 1956 3238 2980
1516,743 3185 1212 1044 1160 1287 501 899 313 1773
1517,2174 1449 2354 989 2005 246 3374 141 1160 2400
1518,1353 707 2265 2249 1668 124 2528 1173 3153 2122
1519,1614 3364 1186 1609 426 3516 2116 1645 273 1070
1520,3030 801 810 1272 702 3035 3656 79 2076 3628
1521,3601 3215 331 3050 1374 1617 3578 774 3172 3332
1522,2706 2847 7 2849 810 786 2308 3379 3471 3678
1523,2724 3697 2530 2101 1604 3109 1656 2378 1183 224
1524,1711 2328 2297 584 512 1186 3022 3090 800 1343
1525,1460 1595 2780 172 1052 1869 304 2916 3074 3220
1526,2527 2815 1528 17 2093 3427 711 1619 1179 2494
1527,2663 295 2480 1149 3157 3335 3669 3639 166 168
1528,2474 1180 3153 2862 1316 707 1223 2265 3013 2688
1529,2493 1511 2745 3694 2630 2732 1223 136 472 2688
1530,1603 2503 1858 292 528 584 1078 1868 1376 2162
1531,152 3227 974 1759 3638 1053 3234 2239 1127 3705
1532,331 2397 1690 2626 3231 189 2112 1205 109 3628
1533,1460 2916 2109 724 1876 3133 409 1827 2132 2371
1534,1775 1186 1711 2528 3022 59 2587 307 760 512
1535,1628 3013 1186 1223 2248 93 1762 1300 3225 3423
1536,3051 1357 165 2797 1930 2328 1960 1140 3377 944
1537,3085 3067 246 1193 3335 1184 2376 166 183 3669
1538,3551 2510 215 654 383 1551 2091 618 93 3409
1539,1304 1568 2501 2745 82 2121 2210 1475 2603 2630
1540,2709 1713 361 2654 3402 745 692 1217 2067 2776
1541,1912 553 2128 3418 2606 1481 214 1037 2720 449
1542,875 2500 1956 1165 1781 188 3253 183 382 1667
1543,184 798 1364 357 1403 953 707 2187 3551 2402
1544,220 1001 1560 707 2710 1638 1858 3231 2309 3
1545,2303 1593 93 1098 3062 3668 2210 2230 779 1410
1546,2181 2527 301 1798 2140 382 1690 1078 3677 3628
1547,907 1392 2394 1279 880 1104 3285 2349 1450 2034
1548,1174 533 352 2836 852 151 3374 52 3004 3231
1549,2651 2024 3608 2271 1618 3046 3597 1792 3335 3669
1550,337 1950 2222 1037 2849 1348 2872 2061 2730 2345
1551,340 3309 3435 1275 1322 151 3323 3223 1501 3218
1552,2218 2946 2418 621 534 3438 1840 1023 3628 2006
1553,421 2991 1080 472 1614 1315 2410 3692 2828 3533
1554,446 79 1889 2519 232 3133 545 3078 2001 117
1555,3539 1223 1686 472 3187 1517 2653 3311 1884 2695
1556,1073 1720 220 1439 1765 2121 3 367 3475 2006
1557,152 36 796 2592 2650 2773 2327 2146 1086 1078
1558,2617 2840 1316 772 3254 1376 2603 1638 1223 1146
1559,1947 3157 1315 778 1560 107 578 3701 802 174
1560,2899 3130 555 3510 3544 1795 3294 2010 2050 3095
1561,2231 75 338 2878 450 1153 2412 3454 1514 3405
1562,730 867 677 3276 1494 738 530 2801 2076 2314
1563,467 237 22 378 640 1099 2799 3022 2256 2836
1564,2914 1251 2274 1691 540 3153 1316 3151 2258 365
1565,1096 1892 1702 2284 2636 2335 2773 1186 3298 1811
1566,3205 3656 188 508 2839 2570 2128 2058 3007 1525
1567,1181 1950 1524 2388 956 3390 1746 2024 2568 2364
1568,1491 1516 2960 1715 1541 3465 3432 1832 695 573
1569,2839 1471 2999 583 182 3234 1956 99 1554 212
1570,1373 2528 922 1177 37 1376 2673 1912 309 2086
1571,1700 1337 778 3577 540 2914 389 393 250 3406
1572,1560 2643 2858 528 1032 1014 878 527 1337 312
1573,2572 221 2916 2858 2363 2574 583 2349 16 1237
1574,3262 1746 2250 82 1211 2501 2626 3317 2297 2745
1575,3401 1045 771 3427 2474 2366 2534 184 1279 2862
1576,3454 1777 121 461 817 2252 467 3223 1275 2325
1577,2132 3168 2639 2139 427 1984 3231 2382 3119 3677
1578,3238 283 2338 2273 304 563 2397 1304 1210 1607
1579,1216 2005 1516 2256 601 2745 2840 1354 1337 2813
1580,663 2664 2600 3059 3370 2630 3075 3652 3264 2009
1581,1811 2862 613 1036 1830 2338 402 584 1086 2617
1582,2650 3256 2488 2534 1583 2597 782 2763 2541 1545
1583,129 1490 364 2908 176 2604 650 1421 2757 1629
1584,113 2313 2067 2470 772 3131 3423 3424 36 831
1585,2707 1401 2472 1919 3107 1516 2127 1300 3110 3510
1586,3253 2574 1165 1545 1849 880 2148 487 2224 3153
1587,1966 463 640 1216 2519 2387 2664 160 1376 1638
1588,1492 2265 94 2528 2602 1916 707 1936 3588 3685
1589,3587 3250 2922 127 464 1179 2480 1729 1328 3383
1590,3123 1951 2291 1673 2753 1103 948 868 3042 1124
1591,1831 2688 2784 3418 2557 2402 1146 3272 2327 1371
1592,2518 1246 1459 147 2914 2345 232 726 79 2844
1593,467 246 2509 621 1746 3036 584 1490 771 2273
1594,1427 566 1835 2271 1672 1429 3660 2381 176 2625
1595,778 1315 472 677 1706 3595 1163 3669 1491 3665
1596,2960 3213 1376 3051 3046 2315 293 1490 398 1304
1597,3692 1018 206 1546 2259 3002 213 2237 944 3079
1598,3020 1100 1449 2069 517 3701 3532 1289 2176 204
1599,2792 1084 2633 1928 880 2387 567 914 1324 3332
1600,1078 640 1375 1858 3262 463 1925 2534 2404 2653
1601,3126 3438 568 1633 3075 2295 2841 1630 350 810
1602,2528 3059 1889 1560 1831 3694 293 3409 2564 640
1603,1293 2848 2224 3638 545 331 2468 1927 3172 2314
1604,3367 3669 3479 530 289 3476 3085 1706 472 1545
1605,467 3441 3390 1960 1928 1030 2947 333 2515 1788
1606,535 1124 304 3293 2589 2175 2129 2617 1699 3597
1607,888 3469 1174 1773 213 1109 163 2145 2597 2050
1608,2424 1813 93 1614 498 2009 1997 2165 3456 1354
1609,2136 166 1690 20 3113 2959 1428 2112 2306 2541
1610,3562 333 2617 3172 3013 2054 2999 1146 463 3141
1611,2210 165 3694 1560 3668 476 3013 2603 318 3382
1612,2165 774 1560 568 3247 843 232 498 1505 2794
1613,20 1678 278 966 3513 2215 3496 3327 1667 1227
1614,2042 1316 1112 130 1399 358 1528 700 3182 2062
1615,2342 331 2297 2630 2557 1364 2862 119 793 2617
1616,3000 1375 2664 3533 620 2335 1593 607 1638 472
1617,3537 3272 94 1316 2847 1788 2564 3013 3409 361
1618,213 2354 96 1171 3530 3602 1044 313 566 324
1619,1855 2082 2584 1131 2145 1617 1510 331 1956 398
1620,2487 495 2900 1688 2042 3106 2073 1855 1775 401
1621,611 993 383 2229 3280 136 2612 2800 3427 2114
1622,2386 1371 1573 3628 453 3101 1505 36 113 1630
1623,1623 174 1464 2756 1367 810 1426 3406 3363 1037
1624,783 3367 2076 1916 1800 3350 3365 1950 1858 2282
1625,1956 220 99 3234 646 212 1554 1374 1711 1814
1626,3074 409 1560 472 3035 1754 2849 1037 1517 3187
1627,2862 152 3130 1795 555 3544 3511 960 3110 807
1628,3381 1094 1753 1533 3318 1861 1721 2501 543 2398
1629,1426 2849 3433 1517 802 257 3187 3577 709 1393
1630,2267 1686 702 1086 3435 3235 1191 467 2194 3021
1631,512 382 724 1827 778 1315 2774 901 1560 1781
1632,2158 3161 3266 2152 3090 2077 2340 1920 1703 1259
1633,796 161 184 1609 834 2114 813 3208 1410 2030
1634,401 922 2470 3105 1133 3250 2466 611 587 1975
1635,312 2169 176 2175 3482 3396 293 208 2515 476
1636,1101 3431 3005 1699 476 1365 3272 3409 1746 304
1637,1246 3656 1348 762 1686 702 3651 452 2561 2574
1638,2281 382 1427 2424 1560 221 2774 1315 1371 901
1639,625 2379 2924 1886 2064 151 3425 791 2132 1648
1640,2065 2643 1193 3113 3201 3202 1328 1045 3215 598
1641,1184 966 12 2662 2089 1376 2261 1658 3142 3565
1642,2840 2528 138 3276 707 409 1475 463 1180 1560
1643,76 2862 3094 1920 1921 212 2688 2630 2602 324
1644,2402 1768 3550 2881 1153 817 1130 3489 1536 919
1645,3105 3424 2953 3473 3022 2603 512 3537 618 375
1646,2073 2082 2561 3602 1191 2908 3021 2801 650 2222
1647,3363 174 3035 3487 810 739 1868 107 2561 1884
1648,79 3101 3311 1086 3656 1246 1337 881 3405 3700
1649,487 1012 3286 1871 774 2960 1147 2141 1689 1176
1650,2862 463 3013 1223 472 1543 2648 2158 1058 1527
1651,772 3529 2828 2402 1315 3013 732 2862 1505 1543
1652,252 2541 1504 1644 1729 1309 3528 2556 3638 2389
1653,1818 527 878 429 1470 2370 3677 482 2068 3256
1654,1240 1178 2458 1398 3220 2004 1463 1030 1477 1747
1655,1525 1045 1083 1477 1380 1040 2956 1722 2056 611
1656,3021 2090 837 2291 3465 382 2338 453 1516 3476
1657,1583 3022 2067 169 2688 529 2024 1610 1720 530
1658,2527 1747 3019 1678 3535 1653 1429 2338 3496 1218
1659,2801 3021 1119 2479 3122 2886 382 1098 936 383
1660,1404 2367 2960 3276 1205 892 2410 826 3468 809
1661,3648 1744 1644 1690 2541 1234 252 966 1729 3298
1662,1122 456 3690 2849 2363 1670 810 2814 2185 802
1663,487 3024 2732 2557 2603 1560 1376 3423 1218 3639
1664,1246 3105 3408 394 463 1498 3606 809 1861 288
1665,3474 168 1456 1382 863 2402 2593 2916 1984 2003
1666,534 3339 1501 3228 298 568 1218 3172 216 2306
1667,568 2277 796 1336 983 539 1184 1678 1373 1808
1668,2991 640 1354 2290 1353 160 3022 384 3272 2564
1669,778 3425 2580 1444 2544 3230 1353 2474 1145 22
1670,1174 1936 2836 52 899 1681 3231 2252 3215 2768
1671,1616 1179 3351 328 2815 3194 3019 3404 1517 2653
1672,2092 1663 1465 2 3421 51 2924 891 2663 3467
1673,3600 3276 1861 1825 3358 1510 1445 3215 774 2194
1674,513 2502 2139 1792 674 1858 2820 867 2387 3116
1675,2252 1471 3480 2662 1690 1723 1073 1747 2652 1375
1676,732 772 1797 3013 1011 1223 120 2557 1180 2036
1677,755 566 3304 3002 2143 1044 3411 3087 2159 983
1678,3335 530 3390 37 1615 1315 3660 1191 313 650
1679,221 650 3431 2858 2920 573 1762 183 1668 2370
1680,2307 3505 2273 382 410 2427 856 1776 504 3153
1681,2005 1928 2345 2353 2798 3659 232 2555 3684 2124
1682,203 3364 1560 361 2453 283 3079 135 3438 1341
1683,2975 512 1827 1427 2311 2428 234 3157 2643 2722
1684,1507 1690 1586 1644 1240 3557 805 253 1808 1186
1685,1498 2480 762 2295 2194 3191 1108 3050 3408 3215
1686,2570 1279 490 584 2757 2626 1304 208 3048 1913
1687,2128 124 305 69 1453 1504 1961 3366 204 2636
1688,189 798 2187 3418 944 3002 213 2237 3234 3705
1689,3125 512 1715 2369 1109 206 212 3220 397 2259
1690,2091 2477 395 10 3653 2009 750 620 3125 573
1691,152 487 255 1868 1845 3544 3066 3311 1393 3247
1692,1457 2687 1061 1698 323 1422 3028 1644 2373 3042
1693,549 493 1166 1801 1216 1781 2068 1099 3066 3510
1694,3019 246 584 2809 1939 2989 617 702 1689 1490
1695,1140 71 1754 405 270 2595 702 2205 802 2574
1696,1168 3374 913 3218 428 1177 1912 3693 3280 768
1697,2220 1461 2699 2472 295 539 2172 1676 2577 2747
1698,3172 2617 2139 183 1316 721 401 3472 1752 815
1699,2614 2653 1545 1086 512 3701 1868 802 174 1337
1700,1360 3151 654 2470 3638 2603 2114 2835 1316 2673
1701,3454 1514 765 1153 873 1174 3323 430 2454 32
1702,3409 2670 3406 2172 1424 2005 702 2931 2248 2161
1703,801 802 3101 1868 3600 1337 452 771 428 3247
1704,3668 1776 2230 1324 846 2710 1638 2479 3122 870
1705,2575 707 1831 463 1879 2989 1386 508 200 3443
1706,853 335 2470 2840 2745 3269 3424 2327 36 1530
1707,2956 3049 1711 1001 2281 2774 1560 1315 2484 1337
1708,2024 1040 2328 2236 2502 2674 1102 1379 1840 809
1709,618 3638 3151 779 1638 36 375 382 1315 3431
1710,508 1304 3390 3353 1811 37 2528 1887 1382 2122
1711,3086 59 651 1140 2119 834 1612 253 2141 2805
1712,2626 3301 3256 1227 428 790 3051 2 2308 1083
1713,3022 472 1526 1927 2402 2692 1858 3443 2974 1560
1714,120 482 2068 467 1510 2402 1670 186 2998 979
1715,195 2315 3385 3005 2833 2023 2331 3086 1700 12
1716,2121 1941 2950 1025 2769 1950 2015 3476 1972 1807
1717,1304 2297 119 1211 971 3294 501 911 2794 3648
1718,2911 2302 2922 3 3523 1970 1318 1764 2154 796
1719,3544 1492 1859 3568 1406 2556 501 2630 663 3593
1720,3640 79 471 3513 2990 3417 3216 3125 1925 251
1721,2501 1812 2185 2884 1595 1557 1449 646 2592 221
1722,573 2617 2509 1560 1096 3317 731 1814 1086 1523
1723,2281 1316 2862 1223 2031 1543 3385 2880 556 1670
1724,892 613 2054 431 1293 357 893 1324 2165 3151
1725,2280 1216 640 119 1736 2501 2297 2928 1831 543
1726,1859 2336 1707 2011 2953 577 1186 1559 1968 1246
1727,397 1828 2354 2281 1560 2311 1475 2643 1371 3431
1728,1086 1376 3433 472 2335 3533 1700 2345 645 350
1729,1245 1557 1773 1112 2946 1302 3508 0 213 1527
1730,2528 2128 1453 208 3409 305 883 1543 1645 1001
1731,3067 1884 2363 3341 1545 528 1337 3656 1858 1747
1732,2564 409 256 3614 3638 3159 3529 3424 3423 3153
1733,737 649 2980 104 1216 2342 3215 3313 3349 3053
1734,1848 1811 37 1287 464 755 1947 908 1830 1179
1735,502 3048 1640 570 3050 543 2633 3349 1927 2210
1736,3317 109 3551 3526 498 922 237 169 2820 1645
1737,487 1456 331 184 2290 1045 2337 2488 1615 2630
1738,1460 304 1165 188 1932 1456 183 2005 1956 2402
1739,2227 400 1754 3124 1094 2865 1517 1549 1936 762
1740,79 1801 1418 3344 2177 232 1616 1246 3701 204
1741,472 3276 1456 3474 232 933 175 3362 2718 402
1742,1711 3528 2272 1172 3562 741 318 1505 382 2428
1743,3595 1382 1668 1858 3353 2427 390 652 124 1916
1744,1122 2586 2428 3602 2916 2003 2132 708 2159 1052
1745,3139 2147 1153 2529 3639 2943 3540 2500 352 2252
1746,253 3035 3341 3363 3269 1186 318 1315 472 1279
1747,2664 160 2705 2335 10 607 1167 1638 2557 79
1748,3406 232 3247 1612 1536 69 1340 995 305 2155
1749,312 353 1920 1007 427 3439 2185 1754 174 1348
1750,3172 3562 1227 2199 2779 428 2457 1524 584 738
1751,2327 3533 3250 1859 236 3692 1039 237 132 36
1752,333 1792 2088 1731 3482 3367 561 487 3365 69
1753,2323 3669 3496 872 1769 810 2663 2652 2920 3435
1754,3552 39 1967 866 1186 3260 2951 2030 161 3364
1755,2530 3531 1604 2062 1183 2610 2022 3015 2724 3445
1756,1354 3225 399 2384 36 2349 2950 3537 1715 750
1757,1593 2709 796 1279 63 2848 236 1638 1362 252
1758,760 481 2928 3674 631 241 1197 618 3692 2067
1759,2612 1571 2988 6 1173 1340 3424 1776 1296 3423
1760,2354 213 1773 1885 2979 128 1067 394 743 1835
1761,3350 202 2182 124 2088 69 1223 934 472 2800
1762,923 857 2643 2289 1563 1470 1353 619 2068 1193
1763,452 1223 1513 2148 1164 3424 2609 2510 2427 1657
1764,1754 174 3318 3266 680 1423 96 1111 1270 1617
1765,2054 883 1526 640 2903 2820 2528 1590 2224 463
1766,2626 2210 3694 1030 1960 3528 971 3017 1039 2501
1767,1592 451 3652 1657 1583 3694 513 1658 2570 2833
1768,1281 1630 2593 2099 190 2119 2225 2745 3366 1667
1769,365 2541 402 1216 1747 1858 2646 640 2534 133
1770,3298 2606 2692 1316 1456 1818 3231 2981 3256 2924
1771,1335 2029 1848 872 1814 2920 508 2215 1678 482
1772,3608 2005 382 2261 989 2363 2814 1573 3035 2185
1773,2830 184 3423 3151 2556 1324 1205 2710 2862 3269
1774,1350 277 1823 337 291 1724 1938 3271 352 489
1775,3475 870 3583 1721 2981 2181 1747 2865 3019 3463
1776,2254 3213 538 3663 2663 1593 1645 2056 545 627
1777,2128 2606 428 2136 2205 619 2376 3438 1309 2379
1778,2673 1615 1811 1831 989 3013 472 124 2862 1223
1779,3530 884 1529 3602 1044 324 96 3360 163 2455
1780,184 3543 2972 2122 494 1667 1910 1787 2792 1333
1781,1924 1453 513 2534 883 1172 1980 2557 3376 772
1782,174 1573 3363 1603 609 1044 1839 2763 1272 402
1783,120 2574 186 467 1510 472 3521 1157 2785 458
1784,452 2387 1216 2112 2510 3365 1001 3311 1240 1078
1785,2281 650 234 1781 2916 1801 3701 2920 1032 1818
1786,2991 1797 778 1560 1781 1371 2132 3171 1365 3031
1787,3231 2836 1757 3513 2031 829 254 3009 128 2077
1788,457 2780 3194 2637 2340 3345 1540 2553 501 2059
1789,1160 1525 2215 52 2655 3496 872 926 3220 3597
1790,1199 236 741 2789 36 1146 2676 732 3022 3456
1791,3423 1487 1649 3269 1401 1935 3159 2352 251 2798
1792,1309 1179 3671 58 2959 335 1936 1150 3325 248
1793,246 472 3482 1124 650 1490 1731 2757 1699 476
1794,1037 3600 778 739 560 1337 188 2314 2399 208
1795,2557 1057 2732 1807 2776 611 132 1206 1887 922
1796,1099 113 1514 883 3529 3365 989 1811 1835 3272
1797,1781 1371 1868 1687 2281 1315 3157 174 2363 429
1798,3642 1996 3149 1822 120 2653 2814 702 739 183
1799,43 1082 3521 246 2376 1686 79 1700 232 452
1800,797 3372 2140 331 2527 2959 361 663 1030 132
1801,495 1587 812 474 1309 1921 1690 1525 2472 733
1802,1293 3131 1946 809 3692 3418 2281 2224 1859 2830
1803,2502 1186 3638 2165 452 3696 951 1240 3198 152
1804,2515 732 2394 2214 1855 2349 2501 3048 2067 387
1805,2588 646 3180 1362 2664 1211 512 2071 2676 2812
1806,1223 3694 1560 3205 94 1997 1505 36 2564 2185
1807,2493 1220 3030 3194 461 394 3019 2397 868 1862
1808,3685 1708 3420 1169 2911 2902 2337 3427 1830 31
1809,1100 15 1914 3020 1692 1956 2999 2780 1814 1892
1810,618 2688 2533 978 3544 1044 2541 1830 1167 3670
1811,994 1795 3185 2541 3317 2060 2653 3692 2673 3022
1812,619 2989 1902 2124 3126 124 2336 2931 1914 324
1813,3253 1165 120 487 1348 986 382 887 650 778
1814,2005 3694 1955 1178 2534 169 971 3059 2366 1133
1815,208 640 2817 1536 2571 2709 1318 2335 1070 573
1816,2183 3087 296 890 1210 1252 3591 212 845 119
1817,1618 534 3202 1923 3345 3091 2218 3597 1758 1903
1818,1885 680 2338 1617 1248 2194 1096 3327 1099 3060
1819,2950 2825 1081 906 1554 3191 1248 2194 2976 2245
1820,2468 3286 1131 1086 584 3349 2297 2210 3022 2467
1821,3089 3350 880 3409 1855 774 1657 796 3406 488
1822,3049 2928 12 3528 790 1133 1859 990 2054 2261
1823,3685 2474 763 3659 3131 2104 2170 2319 372 204
1824,2477 2230 618 375 573 620 3151 1997 2848 1638
1825,401 3418 3562 1044 1725 232 1630 22 570 36
1826,253 3659 3638 3516 2258 1638 2327 826 365 1354
1827,761 732 2931 384 3269 796 1039 22 1223 3613
1828,1223 93 2798 779 2035 1543 1865 829 935 2376
1829,3276 512 2354 1687 382 1560 1315 1801 2643 3157
1830,989 3350 2076 2528 2284 1353 472 124 1223 2862
1831,2980 398 1287 3327 16 3689 331 2222 3046 1490
1832,1855 960 360 1692 3133 670 3528 1140 75 2618
1833,3311 2037 2148 1858 2534 772 1316 3153 1583 3423
1834,107 405 1367 1348 1868 3013 2564 1316 3350 3423
1835,79 1822 2345 1517 801 3371 609 1037 2653 2980
1836,1687 1037 2914 1545 2574 802 107 1337 1086 1459
1837,1348 1086 2354 512 650 1427 382 887 2311 1560
1838,1902 778 79 3078 560 1246 3406 1822 509 1373
1839,15 915 220 1814 3234 646 2956 1001 3049 169
1840,3591 1708 376 1861 696 3534 621 165 2458 1397
1841,1134 1292 2262 2190 529 3528 2557 3131 2673 2261
1842,528 2784 1943 1855 3133 467 2402 472 2945 559
1843,2370 883 1887 2636 2054 1315 2528 3390 3677 472
1844,398 293 1939 409 3409 2376 3035 1754 3030 3404
1845,3153 1505 36 1091 1831 1033 3610 2574 1653 2706
1846,2402 188 472 190 3269 3142 2646 1797 2688 922
1847,1615 3573 2907 3535 125 1149 3080 2169 3661 1688
1848,3022 1855 707 2828 3583 1406 10 3443 2945 3173
1849,2037 3656 1605 2534 652 3023 487 528 2664 1382
1850,3474 2794 922 1213 530 1449 157 1723 1963 3030
1851,2345 3238 402 3202 719 956 3203 166 2874 1086
1852,1471 1892 3005 3060 2338 1018 3327 2161 2874 1640
1853,2259 1076 397 2082 533 174 2158 1111 2012 1007
1854,1454 432 1477 3179 3047 1641 3057 58 3671 1150
1855,2466 2230 147 399 2581 1080 3245 454 613 2557
1856,3482 463 232 132 3269 1376 1421 2042 2908 3673
1857,1726 208 82 3317 2745 1211 36 1039 1505 839
1858,3173 3013 1316 120 409 3151 3646 1403 2327 1543
1859,2033 2060 206 3182 2925 3240 879 1377 2993 1252
1860,1652 1240 2119 1723 3218 646 3298 73 1725 877
1861,2931 448 3106 2674 3609 36 2286 44 790 1855
1862,1921 2481 3094 1587 3215 1081 2602 1861 3238 1067
1863,3171 1309 1069 1398 1504 1881 3609 917 3000 974
1864,2898 1091 1807 361 223 246 530 3116 2308 863
1865,3066 1037 3673 1444 1950 339 2956 3349 2331 2457
1866,475 3390 499 3562 2086 1658 1376 3692 2402 3677
1867,2673 1858 2335 12 931 487 3474 3379 69 2122
1868,1593 2928 1164 922 2988 409 1707 1011 1912 3142
1869,2497 274 3585 2412 335 994 1322 701 1622 806
1870,3696 3227 1376 3546 3402 1811 2004 534 2256 1879
1871,189 3324 2423 1872 1396 2745 1158 2928 2098 3430
1872,2784 1328 3671 960 1640 25 3695 3677 2088 950
1873,2541 801 857 174 2185 1801 802 2574 3600 2210
1874,617 2068 467 989 2249 2076 333 2602 2314 69
1875,1850 1562 1616 1438 1246 1813 1700 1393 79 3101
1876,1741 1309 2597 1681 3591 309 3671 696 781 1356
1877,3212 463 2710 399 2709 1665 442 2738 3281 2292
1878,728 2858 1422 3415 1664 2342 971 3534 3694 2210
1879,1546 774 2468 1078 2980 1956 3049 3053 2928 3473
1880,2470 2928 772 401 692 2689 3692 2277 3423 1205
1881,2528 3537 2474 3153 7 2773 1180 1492 25 476
1882,452 621 2768 1809 3046 3617 237 463 82 771
1883,2427 1832 392 3437 513 1098 942 2717 2236 3379
1884,3428 1300 2814 802 1086 944 1140 1587 1030 1902
1885,2830 1614 3516 449 1838 3653 357 796 620 573
1886,1062 3271 450 2151 2507 2029 2454 3139 797 2103
1887,908 1456 2306 2387 995 2088 2359 2076 1012 124
1888,512 2281 650 221 3157 728 802 2256 1052 3677
1889,512 2625 1427 382 234 2424 2774 1801 1560 2643
1890,3047 1956 619 2488 1605 2568 3247 796 36 3125
1891,106 183 3327 2596 1848 1490 1792 2592 867 2249
1892,2528 3173 69 463 1316 3529 36 569 2409 619
1893,132 1811 3594 2664 3306 153 1281 147 1831 1583
1894,3231 1798 3606 1525 3213 1178 1030 1375 1379 1057
1895,3397 1541 2338 717 3016 2210 3668 166 3367 2103
1896,2518 2147 3119 3486 563 743 463 863 1754 1328
1897,2534 3375 1290 2138 3602 1052 1552 2545 516 186
